[2024-03-27T04:12:17.769+0000][0.005s][1][125][debug] Minimum heap 8254390272  Initial heap 8254390272  Maximum heap 8254390272
[2024-03-27T04:12:17.769+0000][0.005s][1][125][info ] Using G1
[2024-03-27T04:12:17.769+0000][0.005s][1][125][trace] Trying to allocate at address 0x0000000614000000 heap of size 0x1ec000000
[2024-03-27T04:12:17.769+0000][0.005s][1][125][debug] Heap address: 0x0000000614000000, size: 7872 MB, Compressed Oops mode: Zero based, Oop shift amount: 3
[2024-03-27T04:12:17.772+0000][0.009s][1][125][debug] Expand the heap. requested expansion amount: 8254390272B expansion amount: 8254390272B
[2024-03-27T04:12:17.772+0000][0.009s][1][125][debug] Running G1 PreTouch with 10 workers for 1968 work units pre-touching 8254390272B.
[2024-03-27T04:12:18.136+0000][0.372s][1][125][debug] Running G1 PreTouch with 10 workers for 31 work units pre-touching 128974848B.
[2024-03-27T04:12:18.141+0000][0.378s][1][125][debug] Running G1 PreTouch with 10 workers for 31 work units pre-touching 128974848B.
[2024-03-27T04:12:18.147+0000][0.384s][1][125][debug] Running G1 PreTouch with 4 workers for 4 work units pre-touching 16121856B.
[2024-03-27T04:12:18.149+0000][0.385s][1][125][debug] Running G1 PreTouch with 4 workers for 4 work units pre-touching 16121856B.
[2024-03-27T04:12:18.152+0000][0.388s][1][125][debug] Running G1 PreTouch with 4 workers for 4 work units pre-touching 16121856B.
[2024-03-27T04:12:18.156+0000][0.392s][1][125][debug] Activate regions [0, 492)
[2024-03-27T04:12:18.178+0000][0.414s][1][125][debug] Clearing root 155: was 0x00000007fef04218
[2024-03-27T04:12:18.178+0000][0.414s][1][125][trace] Restored java.lang.IllegalArgumentException archived mirror 0x00000007fef04218
[2024-03-27T04:12:18.183+0000][0.420s][1][125][debug] Clearing root 572: was 0x00000007fef0fd40
[2024-03-27T04:12:18.183+0000][0.420s][1][125][trace] Restored java.lang.invoke.MethodHandleStatics archived mirror 0x00000007fef0fd40
[2024-03-27T04:12:18.183+0000][0.420s][1][125][debug] Clearing root 573: was 0x00000007fef0fdd8
[2024-03-27T04:12:18.183+0000][0.420s][1][125][debug] Clearing root 430: was 0x00000007fef0be70
[2024-03-27T04:12:18.183+0000][0.420s][1][125][trace] Restored jdk.internal.module.ModuleBootstrap archived mirror 0x00000007fef0be70
[2024-03-27T04:12:18.183+0000][0.420s][1][125][debug] Clearing root 431: was 0x00000007fef0bf28
[2024-03-27T04:12:18.183+0000][0.420s][1][125][debug] Clearing root 578: was 0x00000007fef0ffe8
[2024-03-27T04:12:18.183+0000][0.420s][1][125][trace] Restored sun.invoke.util.VerifyAccess archived mirror 0x00000007fef0ffe8
[2024-03-27T04:12:18.183+0000][0.420s][1][125][debug] Clearing root 579: was 0x00000007fef10078
[2024-03-27T04:12:18.184+0000][0.420s][1][125][debug] Clearing root 331: was 0x00000007fef09788
[2024-03-27T04:12:18.184+0000][0.420s][1][125][trace] Restored java.lang.reflect.Modifier archived mirror 0x00000007fef09788
[2024-03-27T04:12:18.184+0000][0.420s][1][125][debug] Clearing root 332: was 0x00000007fef09860
[2024-03-27T04:12:18.184+0000][0.420s][1][125][debug] Clearing root 630: was 0x00000007fef11978
[2024-03-27T04:12:18.184+0000][0.420s][1][125][trace] Restored jdk.internal.access.JavaLangModuleAccess archived mirror 0x00000007fef11978
[2024-03-27T04:12:18.184+0000][0.420s][1][125][debug] Clearing root 967: was 0x00000007fef1aca8
[2024-03-27T04:12:18.184+0000][0.420s][1][125][trace] Restored java.lang.module.ModuleDescriptor$1 archived mirror 0x00000007fef1aca8
[2024-03-27T04:12:18.184+0000][0.420s][1][125][debug] Clearing root 114: was 0x00000007fef03170
[2024-03-27T04:12:18.184+0000][0.420s][1][125][trace] Restored java.io.File archived mirror 0x00000007fef03170
[2024-03-27T04:12:18.184+0000][0.420s][1][125][debug] Clearing root 115: was 0x00000007fef03210
[2024-03-27T04:12:18.184+0000][0.420s][1][125][debug] Clearing root 981: was 0x00000007fef1b128
[2024-03-27T04:12:18.184+0000][0.420s][1][125][trace] Restored java.io.DefaultFileSystem archived mirror 0x00000007fef1b128
[2024-03-27T04:12:18.184+0000][0.420s][1][125][debug] Clearing root 974: was 0x00000007fef1aed8
[2024-03-27T04:12:18.184+0000][0.420s][1][125][trace] Restored java.io.FileSystem archived mirror 0x00000007fef1aed8
[2024-03-27T04:12:18.184+0000][0.420s][1][125][debug] Clearing root 975: was 0x00000007fef1af78
[2024-03-27T04:12:18.184+0000][0.420s][1][125][debug] Clearing root 982: was 0x00000007fef1b198
[2024-03-27T04:12:18.184+0000][0.420s][1][125][trace] Restored java.io.UnixFileSystem archived mirror 0x00000007fef1b198
[2024-03-27T04:12:18.184+0000][0.420s][1][125][debug] Clearing root 983: was 0x00000007fef1b208
[2024-03-27T04:12:18.184+0000][0.420s][1][125][debug] Clearing root 182: was 0x00000007fef04f20
[2024-03-27T04:12:18.184+0000][0.421s][1][125][trace] Restored jdk.internal.util.ArraysSupport archived mirror 0x00000007fef04f20
[2024-03-27T04:12:18.184+0000][0.421s][1][125][debug] Clearing root 183: was 0x00000007fef04fc0
[2024-03-27T04:12:18.184+0000][0.421s][1][125][debug] Clearing root 670: was 0x00000007fef129c0
[2024-03-27T04:12:18.184+0000][0.421s][1][125][trace] Restored jdk.internal.module.ModulePatcher archived mirror 0x00000007fef129c0
[2024-03-27T04:12:18.184+0000][0.421s][1][125][debug] Clearing root 671: was 0x00000007fef12a38
[2024-03-27T04:12:18.184+0000][0.421s][1][125][debug] Clearing root 947: was 0x00000007fef1a3e8
[2024-03-27T04:12:18.184+0000][0.421s][1][125][trace] Restored jdk.internal.module.ModuleBootstrap$Counters archived mirror 0x00000007fef1a3e8
[2024-03-27T04:12:18.184+0000][0.421s][1][125][debug] Clearing root 948: was 0x00000007fef1a478
[2024-03-27T04:12:18.184+0000][0.421s][1][125][debug] Clearing root 949: was 0x00000007fef1a498
[2024-03-27T04:12:18.184+0000][0.421s][1][125][trace] Restored jdk.internal.module.ArchivedBootLayer archived mirror 0x00000007fef1a498
[2024-03-27T04:12:18.184+0000][0.421s][1][125][info ] subgraph jdk.internal.module.ArchivedBootLayer cannot be used because full module graph is disabled
[2024-03-27T04:12:18.184+0000][0.421s][1][125][debug] Clearing root 347: was 0x00000007fef09e10
[2024-03-27T04:12:18.184+0000][0.421s][1][125][trace] Restored java.util.HashSet archived mirror 0x00000007fef09e10
[2024-03-27T04:12:18.184+0000][0.421s][1][125][debug] Clearing root 348: was 0x00000007fef09e90
[2024-03-27T04:12:18.185+0000][0.421s][1][125][debug] Clearing root 774: was 0x00000007fef15410
[2024-03-27T04:12:18.185+0000][0.421s][1][125][trace] Restored jdk.internal.access.JavaNetUriAccess archived mirror 0x00000007fef15410
[2024-03-27T04:12:18.185+0000][0.421s][1][125][debug] Clearing root 1015: was 0x00000007fef1bfc0
[2024-03-27T04:12:18.185+0000][0.421s][1][125][trace] Restored java.net.URI$1 archived mirror 0x00000007fef1bfc0
[2024-03-27T04:12:18.185+0000][0.421s][1][125][debug] Clearing root 2090: was 0x00000007fef49e80
[2024-03-27T04:12:18.185+0000][0.421s][1][125][debug]   0x0000742bae172560 init field @ 112 = 0x00000007fef49e80
[2024-03-27T04:12:18.185+0000][0.421s][1][125][info ] initialize_from_archived_subgraph java.lang.module.Configuration 0x0000742bae172560 (early)
[2024-03-27T04:12:18.185+0000][0.421s][1][125][debug] Clearing root 669: was 0x00000007fef12948
[2024-03-27T04:12:18.185+0000][0.421s][1][125][trace] Restored jdk.internal.loader.ArchivedClassLoaders archived mirror 0x00000007fef12948
[2024-03-27T04:12:18.185+0000][0.421s][1][125][info ] subgraph jdk.internal.loader.ArchivedClassLoaders cannot be used because full module graph is disabled
[2024-03-27T04:12:18.185+0000][0.421s][1][125][debug] Clearing root 674: was 0x00000007fef12bc8
[2024-03-27T04:12:18.185+0000][0.421s][1][125][trace] Restored jdk.internal.loader.ClassLoaders$BootClassLoader archived mirror 0x00000007fef12bc8
[2024-03-27T04:12:18.185+0000][0.421s][1][125][debug] Clearing root 387: was 0x00000007fef0aed0
[2024-03-27T04:12:18.185+0000][0.421s][1][125][trace] Restored java.security.cert.Certificate archived mirror 0x00000007fef0aed0
[2024-03-27T04:12:18.185+0000][0.421s][1][125][debug] Clearing root 392: was 0x00000007fef0b060
[2024-03-27T04:12:18.185+0000][0.421s][1][125][debug] Clearing root 388: was 0x00000007fef0ae60
[2024-03-27T04:12:18.185+0000][0.421s][1][125][trace] Restored [Ljava.security.cert.Certificate; archived mirror 0x00000007fef0ae60
[2024-03-27T04:12:18.185+0000][0.421s][1][125][debug] Clearing root 389: was 0x00000007fef0af48
[2024-03-27T04:12:18.185+0000][0.421s][1][125][trace] Restored java.lang.ClassLoader$ParallelLoaders archived mirror 0x00000007fef0af48
[2024-03-27T04:12:18.185+0000][0.421s][1][125][debug] Clearing root 1044: was 0x00000007fef1ecb0
[2024-03-27T04:12:18.185+0000][0.421s][1][125][trace] Restored java.util.WeakHashMap archived mirror 0x00000007fef1ecb0
[2024-03-27T04:12:18.185+0000][0.421s][1][125][debug] Clearing root 1045: was 0x00000007fef1ed30
[2024-03-27T04:12:18.185+0000][0.421s][1][125][debug] Clearing root 1046: was 0x00000007fef1ed48
[2024-03-27T04:12:18.185+0000][0.421s][1][125][trace] Restored java.util.WeakHashMap$Entry archived mirror 0x00000007fef1ed48
[2024-03-27T04:12:18.185+0000][0.421s][1][125][debug] Clearing root 1047: was 0x00000007fef1edb8
[2024-03-27T04:12:18.185+0000][0.421s][1][125][debug] Clearing root 1048: was 0x00000007fef1edd0
[2024-03-27T04:12:18.185+0000][0.421s][1][125][trace] Restored [Ljava.util.WeakHashMap$Entry; archived mirror 0x00000007fef1edd0
[2024-03-27T04:12:18.185+0000][0.421s][1][125][debug] Clearing root 938: was 0x00000007fef1a0c8
[2024-03-27T04:12:18.185+0000][0.421s][1][125][trace] Restored java.util.Collections$SetFromMap archived mirror 0x00000007fef1a0c8
[2024-03-27T04:12:18.185+0000][0.421s][1][125][debug] Clearing root 939: was 0x00000007fef1a140
[2024-03-27T04:12:18.185+0000][0.421s][1][125][debug] Clearing root 1049: was 0x00000007fef1ee40
[2024-03-27T04:12:18.185+0000][0.421s][1][125][trace] Restored java.util.WeakHashMap$KeySet archived mirror 0x00000007fef1ee40
[2024-03-27T04:12:18.185+0000][0.422s][1][125][debug] Clearing root 779: was 0x00000007fef15640
[2024-03-27T04:12:18.185+0000][0.422s][1][125][trace] Restored jdk.internal.access.JavaSecurityAccess archived mirror 0x00000007fef15640
[2024-03-27T04:12:18.185+0000][0.422s][1][125][debug] Clearing root 460: was 0x00000007fef0cc58
[2024-03-27T04:12:18.185+0000][0.422s][1][125][trace] Restored java.security.ProtectionDomain$JavaSecurityAccessImpl archived mirror 0x00000007fef0cc58
[2024-03-27T04:12:18.185+0000][0.422s][1][125][debug] Clearing root 452: was 0x00000007fef0c968
[2024-03-27T04:12:18.185+0000][0.422s][1][125][trace] Restored java.security.ProtectionDomain$Key archived mirror 0x00000007fef0c968
[2024-03-27T04:12:18.185+0000][0.422s][1][125][debug] Clearing root 455: was 0x00000007fef0ca70
[2024-03-27T04:12:18.185+0000][0.422s][1][125][trace] Restored java.security.Principal archived mirror 0x00000007fef0ca70
[2024-03-27T04:12:18.185+0000][0.422s][1][125][debug] Clearing root 456: was 0x00000007fef0cae0
[2024-03-27T04:12:18.185+0000][0.422s][1][125][trace] Restored [Ljava.security.Principal; archived mirror 0x00000007fef0cae0
[2024-03-27T04:12:18.185+0000][0.422s][1][125][debug] Clearing root 140: was 0x00000007fef03c00
[2024-03-27T04:12:18.185+0000][0.422s][1][125][trace] Restored jdk.internal.loader.NativeLibraries archived mirror 0x00000007fef03c00
[2024-03-27T04:12:18.185+0000][0.422s][1][125][debug] Clearing root 141: was 0x00000007fef03c80
[2024-03-27T04:12:18.185+0000][0.422s][1][125][debug] Clearing root 1036: was 0x00000007fef1e9d8
[2024-03-27T04:12:18.185+0000][0.422s][1][125][trace] Restored jdk.internal.loader.ClassLoaderHelper archived mirror 0x00000007fef1e9d8
[2024-03-27T04:12:18.185+0000][0.422s][1][125][debug] Clearing root 1037: was 0x00000007fef1ea48
[2024-03-27T04:12:18.185+0000][0.422s][1][125][debug] Clearing root 1041: was 0x00000007fef1eb90
[2024-03-27T04:12:18.185+0000][0.422s][1][125][trace] Restored java.util.Queue archived mirror 0x00000007fef1eb90
[2024-03-27T04:12:18.185+0000][0.422s][1][125][debug] Clearing root 1042: was 0x00000007fef1ec00
[2024-03-27T04:12:18.185+0000][0.422s][1][125][debug] Clearing root 940: was 0x00000007fef1a158
[2024-03-27T04:12:18.185+0000][0.422s][1][125][trace] Restored java.util.Deque archived mirror 0x00000007fef1a158
[2024-03-27T04:12:18.185+0000][0.422s][1][125][debug] Clearing root 941: was 0x00000007fef1a1c8
[2024-03-27T04:12:18.185+0000][0.422s][1][125][debug] Clearing root 1038: was 0x00000007fef1ea60
[2024-03-27T04:12:18.185+0000][0.422s][1][125][trace] Restored java.util.ArrayDeque archived mirror 0x00000007fef1ea60
[2024-03-27T04:12:18.185+0000][0.422s][1][125][debug] Clearing root 1039: was 0x00000007fef1eae0
[2024-03-27T04:12:18.185+0000][0.422s][1][125][debug] Clearing root 654: was 0x00000007fef12358
[2024-03-27T04:12:18.185+0000][0.422s][1][125][trace] Restored jdk.internal.loader.URLClassPath archived mirror 0x00000007fef12358
[2024-03-27T04:12:18.185+0000][0.422s][1][125][debug] Clearing root 655: was 0x00000007fef123e0
[2024-03-27T04:12:18.185+0000][0.422s][1][125][debug] Clearing root 643: was 0x00000007fef11f58
[2024-03-27T04:12:18.185+0000][0.422s][1][125][trace] Restored java.net.URLStreamHandlerFactory archived mirror 0x00000007fef11f58
[2024-03-27T04:12:18.185+0000][0.422s][1][125][debug] Clearing root 644: was 0x00000007fef11fc8
[2024-03-27T04:12:18.185+0000][0.422s][1][125][trace] Restored java.net.URL$DefaultFactory archived mirror 0x00000007fef11fc8
[2024-03-27T04:12:18.185+0000][0.422s][1][125][debug] Clearing root 645: was 0x00000007fef12040
[2024-03-27T04:12:18.185+0000][0.422s][1][125][debug] Clearing root 775: was 0x00000007fef15480
[2024-03-27T04:12:18.185+0000][0.422s][1][125][trace] Restored jdk.internal.access.JavaNetURLAccess archived mirror 0x00000007fef15480
[2024-03-27T04:12:18.185+0000][0.422s][1][125][debug] Clearing root 646: was 0x00000007fef12068
[2024-03-27T04:12:18.185+0000][0.422s][1][125][trace] Restored java.net.URL$3 archived mirror 0x00000007fef12068
[2024-03-27T04:12:18.186+0000][0.422s][1][125][debug] Clearing root 976: was 0x00000007fef1af90
[2024-03-27T04:12:18.186+0000][0.422s][1][125][trace] Restored java.io.File$PathStatus archived mirror 0x00000007fef1af90
[2024-03-27T04:12:18.186+0000][0.422s][1][125][debug] Clearing root 977: was 0x00000007fef1b010
[2024-03-27T04:12:18.186+0000][0.422s][1][125][debug] Clearing root 1067: was 0x00000007fef1f408
[2024-03-27T04:12:18.186+0000][0.422s][1][125][trace] Restored [Ljava.io.File$PathStatus; archived mirror 0x00000007fef1f408
[2024-03-27T04:12:18.186+0000][0.422s][1][125][debug] Clearing root 135: was 0x00000007fef03930
[2024-03-27T04:12:18.186+0000][0.422s][1][125][trace] Restored sun.net.www.ParseUtil archived mirror 0x00000007fef03930
[2024-03-27T04:12:18.186+0000][0.422s][1][125][debug] Clearing root 136: was 0x00000007fef03ad0
[2024-03-27T04:12:18.186+0000][0.422s][1][125][debug] Clearing root 489: was 0x00000007fef0d858
[2024-03-27T04:12:18.186+0000][0.422s][1][125][trace] Restored java.util.HexFormat archived mirror 0x00000007fef0d858
[2024-03-27T04:12:18.186+0000][0.422s][1][125][debug] Clearing root 490: was 0x00000007fef0d8e8
[2024-03-27T04:12:18.186+0000][0.422s][1][125][debug] Clearing root 641: was 0x00000007fef11e90
[2024-03-27T04:12:18.186+0000][0.422s][1][125][trace] Restored java.net.URLStreamHandler archived mirror 0x00000007fef11e90
[2024-03-27T04:12:18.186+0000][0.422s][1][125][debug] Clearing root 642: was 0x00000007fef11f00
[2024-03-27T04:12:18.186+0000][0.422s][1][125][debug] Clearing root 1065: was 0x00000007fef1f370
[2024-03-27T04:12:18.186+0000][0.422s][1][125][trace] Restored sun.net.www.protocol.file.Handler archived mirror 0x00000007fef1f370
[2024-03-27T04:12:18.186+0000][0.422s][1][125][debug] Clearing root 1066: was 0x00000007fef1f3e0
[2024-03-27T04:12:18.186+0000][0.422s][1][125][debug] Clearing root 637: was 0x00000007fef11bf8
[2024-03-27T04:12:18.186+0000][0.422s][1][125][trace] Restored sun.net.util.IPAddressUtil archived mirror 0x00000007fef11bf8
[2024-03-27T04:12:18.186+0000][0.422s][1][125][debug] Clearing root 638: was 0x00000007fef11d28
[2024-03-27T04:12:18.191+0000][0.427s][1][125][debug] Clearing root 132: was 0x00000007fef03818
[2024-03-27T04:12:18.191+0000][0.427s][1][125][trace] Restored jdk.internal.util.Preconditions archived mirror 0x00000007fef03818
[2024-03-27T04:12:18.191+0000][0.427s][1][125][debug] Clearing root 133: was 0x00000007fef03888
[2024-03-27T04:12:18.191+0000][0.428s][1][125][debug] Clearing root 537: was 0x00000007fef0eb38
[2024-03-27T04:12:18.191+0000][0.428s][1][125][trace] Restored jdk.internal.module.ServicesCatalog archived mirror 0x00000007fef0eb38
[2024-03-27T04:12:18.191+0000][0.428s][1][125][debug] Clearing root 1043: was 0x00000007fef1ec40
[2024-03-27T04:12:18.191+0000][0.428s][1][125][trace] Restored [Ljdk.internal.module.ServicesCatalog; archived mirror 0x00000007fef1ec40
[2024-03-27T04:12:18.191+0000][0.428s][1][125][debug] Clearing root 1078: was 0x00000007fef1f890
[2024-03-27T04:12:18.191+0000][0.428s][1][125][trace] Restored jdk.internal.loader.AbstractClassLoaderValue archived mirror 0x00000007fef1f890
[2024-03-27T04:12:18.191+0000][0.428s][1][125][debug] Clearing root 1076: was 0x00000007fef1f7b0
[2024-03-27T04:12:18.191+0000][0.428s][1][125][trace] Restored jdk.internal.loader.ClassLoaderValue archived mirror 0x00000007fef1f7b0
[2024-03-27T04:12:18.191+0000][0.428s][1][125][debug] Clearing root 2087: was 0x00000007fef39af0
[2024-03-27T04:12:18.191+0000][0.428s][1][125][debug]   0x0000742bae178f60 init field @ 112 = 0x00000007fef39af0
[2024-03-27T04:12:18.191+0000][0.428s][1][125][info ] initialize_from_archived_subgraph jdk.internal.module.ArchivedModuleGraph 0x0000742bae178f60 (early)
[2024-03-27T04:12:18.191+0000][0.428s][1][125][debug] Clearing root 951: was 0x00000007fef1a588
[2024-03-27T04:12:18.191+0000][0.428s][1][125][trace] Restored jdk.internal.module.SystemModuleFinders archived mirror 0x00000007fef1a588
[2024-03-27T04:12:18.191+0000][0.428s][1][125][debug] Clearing root 952: was 0x00000007fef1a608
[2024-03-27T04:12:18.191+0000][0.428s][1][125][debug] Clearing root 997: was 0x00000007fef1b828
[2024-03-27T04:12:18.191+0000][0.428s][1][125][trace] Restored jdk.internal.module.SystemModulesMap archived mirror 0x00000007fef1b828
[2024-03-27T04:12:18.191+0000][0.428s][1][125][debug] Clearing root 953: was 0x00000007fef1a648
[2024-03-27T04:12:18.191+0000][0.428s][1][125][trace] Restored jdk.internal.module.SystemModules archived mirror 0x00000007fef1a648
[2024-03-27T04:12:18.191+0000][0.428s][1][125][debug] Clearing root 1016: was 0x00000007fef1c030
[2024-03-27T04:12:18.191+0000][0.428s][1][125][trace] Restored jdk.internal.module.SystemModules$all archived mirror 0x00000007fef1c030
[2024-03-27T04:12:18.191+0000][0.428s][1][125][debug] Clearing root 1017: was 0x00000007fef1c0a0
[2024-03-27T04:12:18.191+0000][0.428s][1][125][debug] Clearing root 1020: was 0x00000007fef1e308
[2024-03-27T04:12:18.191+0000][0.428s][1][125][trace] Restored jdk.internal.module.Builder archived mirror 0x00000007fef1e308
[2024-03-27T04:12:18.192+0000][0.428s][1][125][debug] Clearing root 761: was 0x00000007fef14e10
[2024-03-27T04:12:18.192+0000][0.428s][1][125][trace] Restored java.util.ImmutableCollections$SetN$SetNIterator archived mirror 0x00000007fef14e10
[2024-03-27T04:12:18.192+0000][0.429s][1][125][debug] Clearing root 962: was 0x00000007fef1aa98
[2024-03-27T04:12:18.192+0000][0.429s][1][125][trace] Restored java.lang.module.ModuleDescriptor$Modifier archived mirror 0x00000007fef1aa98
[2024-03-27T04:12:18.192+0000][0.429s][1][125][debug] Clearing root 963: was 0x00000007fef1ab20
[2024-03-27T04:12:18.192+0000][0.429s][1][125][debug] Clearing root 1026: was 0x00000007fef1e5b8
[2024-03-27T04:12:18.192+0000][0.429s][1][125][trace] Restored [Ljava.lang.module.ModuleDescriptor$Modifier; archived mirror 0x00000007fef1e5b8
[2024-03-27T04:12:18.192+0000][0.429s][1][125][debug] Clearing root 756: was 0x00000007fef14be0
[2024-03-27T04:12:18.192+0000][0.429s][1][125][trace] Restored java.util.ImmutableCollections$Set12$1 archived mirror 0x00000007fef14be0
[2024-03-27T04:12:18.194+0000][0.430s][1][125][debug] Clearing root 1021: was 0x00000007fef1e388
[2024-03-27T04:12:18.194+0000][0.430s][1][125][trace] Restored jdk.internal.module.ModuleHashes$Builder archived mirror 0x00000007fef1e388
[2024-03-27T04:12:18.194+0000][0.430s][1][125][debug] Clearing root 960: was 0x00000007fef1aa00
[2024-03-27T04:12:18.194+0000][0.430s][1][125][trace] Restored jdk.internal.module.ModuleResolution archived mirror 0x00000007fef1aa00
[2024-03-27T04:12:18.194+0000][0.430s][1][125][debug] Clearing root 961: was 0x00000007fef1aa70
[2024-03-27T04:12:18.194+0000][0.430s][1][125][debug] Clearing root 1007: was 0x00000007fef1bc70
[2024-03-27T04:12:18.194+0000][0.430s][1][125][trace] Restored [Ljdk.internal.module.ModuleResolution; archived mirror 0x00000007fef1bc70
[2024-03-27T04:12:18.195+0000][0.431s][1][125][debug] Clearing root 308: was 0x00000007fef08bf8
[2024-03-27T04:12:18.195+0000][0.431s][1][125][trace] Restored java.util.Optional archived mirror 0x00000007fef08bf8
[2024-03-27T04:12:18.195+0000][0.431s][1][125][debug] Clearing root 309: was 0x00000007fef08c70
[2024-03-27T04:12:18.195+0000][0.432s][1][125][debug] Clearing root 333: was 0x00000007fef098a8
[2024-03-27T04:12:18.195+0000][0.432s][1][125][trace] Restored jdk.internal.loader.BootLoader archived mirror 0x00000007fef098a8
[2024-03-27T04:12:18.195+0000][0.432s][1][125][debug] Clearing root 334: was 0x00000007fef09930
[2024-03-27T04:12:18.195+0000][0.432s][1][125][debug] Clearing root 656: was 0x00000007fef12430
[2024-03-27T04:12:18.195+0000][0.432s][1][125][trace] Restored jdk.internal.loader.BuiltinClassLoader$LoadedModule archived mirror 0x00000007fef12430
